1970-01-01 01:03:08	188	188	63		alive
1970-01-01 01:03:09	189	189	63		alive
1970-01-01 01:03:10	190	190	62		alive
1970-01-01 01:03:11	191	191	62		alive
1970-01-01 01:03:12	192	192	62		alive
1970-01-01 01:03:13	193	193	62		alive
1970-01-01 01:03:14	194	194	62		alive
1970-01-01 01:03:15	195	195	61		alive
1970-01-01 01:03:16	196	196	61		alive
1970-01-01 01:03:17	197	197	61		alive
1970-01-01 01:03:18	198	198	60		alive
1970-01-01 01:03:19	199	199	60		alive
1970-01-01 01:03:20	200	200	59		alive
1970-01-01 01:03:21	201	201	59		alive
1970-01-01 01:03:22	202	202	59		alive
1970-01-01 01:03:23	203	203	59		alive
1970-01-01 01:03:24	204	204	59		alive
1970-01-01 01:03:25	205	205	59		alive
1970-01-01 01:03:26	206	206	58		alive
1970-01-01 01:03:27	207	207	57		alive
1970-01-01 01:03:28	208	208	57		alive
1970-01-01 01:03:29	209	209	57		alive
1970-01-01 01:03:30	210	210	57		alive
1970-01-01 01:03:31	211	211	57		alive
1970-01-01 01:03:32	212	212	56		alive
1970-01-01 01:03:33	213	213	56		alive
1970-01-01 01:03:34	214	214	56		alive
1970-01-01 01:03:35	215	215	56		alive
1970-01-01 01:03:36	216	216	56		alive
1970-01-01 01:03:37	217	217	56		alive
1970-01-01 01:03:38	218	218	55		alive
1970-01-01 01:03:39	219	219	54		alive
1970-01-01 01:03:40	220	220	53		alive
1970-01-01 01:03:41	221	221	53		alive
1970-01-01 01:03:42	222	222	52		alive
1970-01-01 01:03:43	223	223	52		alive
1970-01-01 01:03:44	224	224	51		alive
1970-01-01 01:03:45	225	225	51		alive
1970-01-01 01:03:46	226	226	51		alive
1970-01-01 01:03:47	227	227	51		alive
1970-01-01 01:03:48	228	228	50		alive
1970-01-01 01:03:49	229	229	50		alive
1970-01-01 01:03:50	230	230	50		alive
1970-01-01 01:03:51	231	231	49		alive
1970-01-01 01:03:52	232	232	49		alive
1970-01-01 01:03:53	233	233	49		alive
1970-01-01 01:03:54	234	234	49		alive
1970-01-01 01:03:55	235	235	49		alive
1970-01-01 01:03:56	236	236	49		alive
1970-01-01 01:03:57	237	237	49		alive
1970-01-01 01:03:58	238	238	49		alive
1970-01-01 01:03:59	239	239	49		alive
1970-01-01 01:04:00	240	240	49		alive
1970-01-01 01:04:01	241	241	49		alive
1970-01-01 01:04:02	242	242	49		alive
1970-01-01 01:04:03	243	243	49		alive
1970-01-01 01:04:04	244	244	49		alive
1970-01-01 01:04:05	245	245	49		alive
1970-01-01 01:04:06	246	246	49		alive
1970-01-01 01:04:07	247	247	49		alive
1970-01-01 01:04:08	248	248	49		alive
1970-01-01 01:04:09	249	249	49		alive
1970-01-01 01:04:10	250	250	49		alive
1970-01-01 01:04:11	251	251	49		alive
1970-01-01 01:04:12	252	252	49		alive
1970-01-01 01:04:13	253	253	48		alive
1970-01-01 01:04:14	254	254	47		alive
1970-01-01 01:04:15	255	255	46		alive
1970-01-01 01:04:16	256	256	45		alive
1970-01-01 01:04:17	257	257	45		alive
1970-01-01 01:04:18	258	258	45		alive
1970-01-01 01:04:19	259	259	45		alive
1970-01-01 01:04:20	260	260	45		alive
1970-01-01 01:04:21	261	261	44		alive
1970-01-01 01:04:22	262	262	44		alive
1970-01-01 01:04:23	263	263	43		alive
1970-01-01 01:04:24	264	264	43		alive
1970-01-01 01:04:25	265	265	43		alive
1970-01-01 01:04:26	266	266	42		alive
1970-01-01 01:04:27	267	267	41		alive
1970-01-01 01:04:28	268	268	40		alive
1970-01-01 01:04:29	269	269	39		alive
1970-01-01 01:04:30	270	270	39		alive
1970-01-01 01:04:31	271	271	39		alive
1970-01-01 01:04:32	272	272	39		alive
1970-01-01 01:04:33	273	273	39		alive
1970-01-01 01:04:34	274	274	39		alive
1970-01-01 01:04:35	275	275	39		alive
1970-01-01 01:04:36	276	276	39		alive
1970-01-01 01:04:37	277	277	39		alive
1970-01-01 01:04:38	278	278	39		alive
1970-01-01 01:04:39	279	279	39		alive
1970-01-01 01:04:40	280	280	38		alive
1970-01-01 01:04:41	281	281	37		alive
1970-01-01 01:04:42	282	282	37		alive
1970-01-01 01:04:43	283	283	36		alive
